id;gender;masterCategory;subCategory;articleType;baseColour;season;year;usage;productDisplayName;filename;link;gender_group
20537;Women;Accessories;Belts;Belts;Green;Winter;2015;Casual;Baggit Women Flora Astro Green Belt;20537.jpg;http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Flora-Astro-Green-Belt6e4b62940cbf499f57d3be5a3fa645b9_images.jpg;WOMEN
17993;Women;Apparel;Bottomwear;Track Pants;Grey;Fall;2009;Sports;Puma Women Essential Skinny Grey Track Pant;17993.jpg;http://assets.myntassets.com/v1/images/style/properties/8f8cc81bb453354b2134195770e2a2ca_images.jpg;WOMEN
53071;Women;Accessories;Bags;Clutches;Red;Summer;2012;Casual;Rocia Women Red Clutch;53071.jpg;http://assets.myntassets.com/v1/images/style/properties/20dd322ceeefe9e7ea001070df5bdd56_images.jpg;WOMEN
50026;Women;Apparel;Bottomwear;Leggings;Maroon;Winter;2015;Casual;Hanes Women Maroon ComfortSoft Waistband Cotton Stretch Full Leggings;50026.jpg;http://assets.myntassets.com/v1/images/style/properties/59c8b90846529ecad57945a924fa4e30_images.jpg;WOMEN
55940;Women;Personal Care;Nails;Nail Polish;Pink;Spring;2017;Casual;Colorbar Autumn Rose Nail Lacquer 20;55940.jpg;http://assets.myntassets.com/assets/images/55940/2019/1/11/ceee5851-83fd-4920-ad48-e65dcf7750761547188945612-Colorbar-Autumn-Rose-Nail-Lacquer-20-1221547188945294-1.jpg;WOMEN
43965;Men;Personal Care;Fragrance;Perfume and Body Mist;Brown;Spring;2017;Casual;DKNY Men Be Delicious Perfume;43965.jpg;http://assets.myntassets.com/v1/images/style/properties/20864f20fd6e0fbe6f11a671d119c37f_images.jpg;MEN
52902;Women;Apparel;Saree;Sarees;Blue;Fall;2012;Ethnic;FNF Blue Printed Sari;52902.jpg;http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Printed-Blue-Sari_2b17cc3eb00125f9336689bfc67927a5_images.jpg;WOMEN
58943;Women;Personal Care;Fragrance;Perfume and Body Mist;Blue;Spring;2017;Casual;Taylor of London Women Panache Perfume;58943.jpg;http://assets.myntassets.com/v1/images/style/properties/Taylor-of-London-Women-Panache-Perfume_39badf36bf6381f14155a1094f90eb60_images.jpg;WOMEN
23893;Women;Footwear;Sandal;Sports Sandals;Pink;Fall;2012;Casual;Fila Women Shelby Pink Sports Sandals;23893.jpg;http://assets.myntassets.com/v1/images/style/properties/FILA-Women-Sandals_7f859215d69d33699f248181a7f04d76_images.jpg;WOMEN
56616;Women;Personal Care;Makeup;Highlighter and Blush;Peach;Spring;2017;Casual;Streetwear Stay On Mineral Peppy Apricot Blusher;56616.jpg;http://assets.myntassets.com/v1/images/style/properties/Streetwear-Stay-On-Mineral-Peppy-Apricot-Blusher_f50a604f697279daf37145c892d4f063_images.jpg;WOMEN
19884;Women;Accessories;Headwear;Caps;White;Fall;2011;Casual;ADIDAS Originals Women Brillo White Cap;19884.jpg;http://assets.myntassets.com/v1/images/style/properties/Adidas-Originals-Women-Brillo-White-Cape3fa88cff8f83b3a49ca4e00d3ea48e8_images.jpg;WOMEN
26982;Women;Apparel;Bottomwear;Capris;Beige;Summer;2012;Casual;Jealous 21 Women Beige Capris;26982.jpg;http://assets.myntassets.com/v1/images/style/properties/4fcdde2c7e35c40a187985a6692fd049_images.jpg;WOMEN
49723;Men;Accessories;Ties;Ties;Blue;Summer;2012;Casual;Park Avenue Men Blue Tie;49723.jpg;http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-Blue-Tie_5b278e15be4133ad743dec64dc22e293_images.jpg;MEN
17992;Women;Apparel;Loungewear and Nightwear;Lounge Pants;Black;Summer;2010;Sports;Puma Women Essential Skinny Black Track Pant;17992.jpg;http://assets.myntassets.com/v1/images/style/properties/b4960e53fb982019da158047a63bb694_images.jpg;WOMEN
46742;Women;Apparel;Bottomwear;Track Pants;Grey;Summer;2012;Sports;Nike Women Grey Track Pants;46742.jpg;http://assets.myntassets.com/v1/images/style/properties/f5de850d11c44d3d0a5d4edf95b114be_images.jpg;WOMEN
55222;Women;Personal Care;Lips;Lip Liner;Brown;Spring;2017;Casual;Lakme Perfect Defination Walnut Lipliner 02;55222.jpg;http://assets.myntassets.com/v1/images/style/properties/Lakme-Perfect-Defination-Walnut-Lipliner-02_20c539cbdab866445ff507108cb472d2_images.jpg;WOMEN
48796;Women;Accessories;Jewellery;Pendant;Silver;Summer;2013;Casual;Lucera Women Silver Pendant;48796.jpg;http://assets.myntassets.com/v1/images/style/properties/ad318d50bcb73666e8f8f13e95f87cab_images.jpg;WOMEN
33272;Girls;Apparel;Bottomwear;Capris;Pink;Summer;2012;Casual;Gini & Jony Girls Pink Pedal Pusher;33272.jpg;http://assets.myntassets.com/v1/images/style/properties/796dd7cad495afb6d1bb04bc035f3d38_images.jpg;WOMEN
2558;Women;Apparel;Bottomwear;Track Pants;Black;Summer;2011;Casual;Domyos Women Trompette Track Pant;2558.jpg;http://assets.myntassets.com/v1/images/style/properties/52a481b0a3f5f940ec05f7adeae17bca_images.jpg;WOMEN
30472;Women;Apparel;Innerwear;Bra;Black;Summer;2015;Casual;Lovable Black All Day Long Bra L0296;30472.jpg;http://assets.myntassets.com/v1/images/style/properties/cb093d1fffddfdd1b11b88f7b2753380_images.jpg;WOMEN
27525;Men;Apparel;Topwear;Jackets;Olive;Summer;2012;Casual;Scullers Men Olive Jacket;27525.jpg;http://assets.myntassets.com/v1/images/style/properties/1f14ede253d98d3dc4a4152d01947453_images.jpg;MEN
49798;Men;Accessories;Headwear;Caps;Green;Summer;2012;Casual;Flying Machine Men Green Cap;49798.jpg;http://assets.myntassets.com/v1/images/style/properties/54a4c334f5134bbe055271a134214478_images.jpg;MEN
55840;Women;Personal Care;Nails;Nail Polish;Rust;Spring;2017;Casual;Colorbar Pro Rusk Beauty Nail Lacquer 057;55840.jpg;http://assets.myntassets.com/assets/images/55840/2019/1/10/45d60a8c-105d-472b-95bd-afdc3933fc5f1547123266840-Colorbar-Pro-Rusk-Beauty-Nail-Lacquer-057-6341547123266725-1.jpg;WOMEN
48854;Women;Accessories;Jewellery;Pendant;Silver;Summer;2012;Casual;Lucera Women Silver Pendant;48854.jpg;http://assets.myntassets.com/v1/images/style/properties/6000f18be7de4742b307b96f467e21ef_images.jpg;WOMEN
55866;Women;Personal Care;Nails;Nail Polish;Blue;Spring;2017;Casual;Colorbar Turquoise Nail Lacquer 88;55866.jpg;http://assets.myntassets.com/assets/images/55866/2019/1/10/92cd3b64-5520-4540-8b08-8bfb0ca5885e1547124350427-Colorbar-Turquoise-Nail-Lacquer-88-2151547124350302-1.jpg;WOMEN
30484;Women;Apparel;Innerwear;Bra;Black;Summer;2014;Casual;Lovable Women Fiona Black Bra;30484.jpg;http://assets.myntassets.com/v1/images/style/properties/270811cc79bf9b0efe576ab08ce06156_images.jpg;WOMEN
19337;Men;Apparel;Topwear;Jackets;Black;Fall;2011;Casual;United Colors of Benetton Men Stripes Black Jacket;19337.jpg;http://assets.myntassets.com/v1/images/style/properties/3aededb2a4f5feb762fe668a1c260177_images.jpg;MEN
13996;Women;Apparel;Topwear;Jackets;Black;Fall;2011;Sports;Nike Women Solid Black Jackets;13996.jpg;http://assets.myntassets.com/v1/images/style/properties/70be6d2bd903aa710a7a24e4a383df8e_images.jpg;WOMEN
25118;Women;Accessories;Bags;Clutches;Black;Winter;2015;Casual;Lino Perros Women Beaded Black Clutch;25118.jpg;http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Beads-Black-Clutch_1062ac4ec83bf03c7bfdb6399978f038_images.jpg;WOMEN
55531;Women;Personal Care;Makeup;Foundation and Primer;Skin;Spring;2017;Casual;Revlon Touch And Glow Ivory Mist Moisturising Make up 08;55531.jpg;http://assets.myntassets.com/v1/images/style/properties/Revlon-Touch-And-Glow-Ivory-Mist-Moisturising-Make-up-08_05ebef8e12a17b32e6ff9022ad4530e2_images.jpg;WOMEN
40747;Women;Accessories;Headwear;Caps;Beige;Winter;2012;Casual;Roxy Women Beige Cap;40747.jpg;http://assets.myntassets.com/v1/images/style/properties/c81ebebb29c13a28b87eab3b31782e76_images.jpg;WOMEN
29778;Men;Apparel;Bottomwear;Trousers;Brown;Summer;2013;Casual;Basics Men Brown Trousers;29778.jpg;http://assets.myntassets.com/v1/images/style/properties/Basics-Men-Brown-Flatfront-Trousers_981385e4c59e10e7303cba4a06bbba55_images.jpg;MEN
35010;Women;Accessories;Stoles;Stoles;Beige;Summer;2012;Ethnic;Fabindia Women Printed Beige & Rust Stole;35010.jpg;http://assets.myntassets.com/v1/images/style/properties/9a1d9d42069299f9e054ca71cce30f26_images.jpg;WOMEN
34945;Women;Apparel;Topwear;Dupatta;Grey;Summer;2012;Ethnic;Fabindia Grey Hand Printed Chanderi Dupatta;34945.jpg;http://assets.myntassets.com/v1/images/style/properties/Fabindia-Grey-Hand-Printed-Chanderi-Dupatta_7b5be915d3f3817ecd84d62460f9f1a9_images.jpg;WOMEN
50673;Men;Apparel;Innerwear;Trunk;Black;Summer;2016;Casual;Chromozome Men Black Trunks;50673.jpg;http://assets.myntassets.com/v1/images/style/properties/83999400062e4f20f6da3f3f277be1cf_images.jpg;MEN
25122;Women;Accessories;Bags;Clutches;Black;Winter;2015;Casual;Lino Perros Women Gems Black Clutch;25122.jpg;http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Gems-Black-Clutch_dbadbab6e33542fa7d8dfaf478cb1fc6_images.jpg;WOMEN
13634;Women;Apparel;Loungewear and Nightwear;Lounge Pants;White;Winter;2015;Casual;Hanes Women White Lounge Pants;13634.jpg;http://assets.myntassets.com/v1/images/style/properties/55c840d5ed7d1ce32e825efc021586e2_images.jpg;WOMEN
28255;Men;Personal Care;Fragrance;Deodorant;Navy Blue;Spring;2017;Casual;Fogg Men Royal Deo;28255.jpg;http://assets.myntassets.com/v1/images/style/properties/352526907052107dfc5e2e873261376f_images.jpg;MEN
43556;Women;Accessories;Socks;Socks;Black;Summer;2012;Casual;Puma Women Black Pack of 2 Socks;43556.jpg;http://assets.myntassets.com/v1/images/style/properties/c88c55d48219e1514e4324dcf27a478b_images.jpg;WOMEN
59712;Women;Apparel;Loungewear and Nightwear;Nightdress;Black;Summer;2012;Casual;Avirate Black Babydoll Nightdress;59712.jpg;http://assets.myntassets.com/v1/images/style/properties/Avirate-Black-Babydoll-Nightdress_3e122030d1a10144f2319f001bce0534_images.jpg;WOMEN
25074;Men;Accessories;Accessories;Accessory Gift Set;Black;Winter;2015;Formal;Lino Perros Men Formal Black Accessory Gift Set;25074.jpg;http://assets.myntassets.com/v1/images/style/properties/590c935a50d2a7e42a131b4bc192b09c_images.jpg;MEN
55824;Women;Apparel;Loungewear and Nightwear;Night suits;White;Summer;2017;Casual;SDL by Sweet Dreams Women White & Purple Printed Night Suit S11-3240;55824.jpg;http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Women-White-Pyjama-Set_6f263ea56008460c2d38c3eeaa8c76f6_images.jpg;WOMEN
35015;Women;Accessories;Stoles;Stoles;Orange;Summer;2012;Casual;Fabindia Women Cream Printed Stole;35015.jpg;http://assets.myntassets.com/v1/images/style/properties/6b43198ec427a9b132f796eb87eda984_images.jpg;WOMEN
57190;Women;Apparel;Topwear;Tunics;Pink;Summer;2012;Casual;Elle Women Pink Tunic;57190.jpg;http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Pink-Tunic_32549afbefbe82ffe9964dad0d2dde28_images.jpg;WOMEN
20938;Men;Accessories;Bags;Backpacks;Black;Winter;2016;Casual;Fastrack Men Leatherette Black Backpack;20938.jpg;http://assets.myntassets.com/v1/images/style/properties/cef64a1e30512ae410a34b3030e05a23_images.jpg;MEN
56687;Men;Apparel;Topwear;Kurtas;Beige;Summer;2012;Ethnic;Fabindia Men Beige Kurta;56687.jpg;http://assets.myntassets.com/v1/images/style/properties/Fabindia-Men-Beige-Kurta_3917ce8137581d77e7f1ef3a90f822cd_images.jpg;MEN
35116;Women;Accessories;Jewellery;Necklace and Chains;Black;Summer;2012;Casual;Allen Solly Woman Black Necklace;35116.jpg;http://assets.myntassets.com/v1/images/style/properties/9a9899e971c7859d1b8d7b46f470fccd_images.jpg;WOMEN
54689;Women;Apparel;Apparel Set;Kurta Sets;Green;Summer;2012;Ethnic;Shree Women Green and Blue Printed Patiala Kurta Set;54689.jpg;http://assets.myntassets.com/v1/images/style/properties/Shree-Women-Green-and-Sky-Blue-Patiala-Kurta-Set_5f0f7ff7011aecf0b2a1126fe358a3e6_images.jpg;WOMEN
49246;Men;Accessories;Headwear;Caps;Red;Fall;2012;Casual;Arrow Men Red Cap;49246.jpg;http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Red-Cap_8b1f94acffc4b172a4cdc8dd64cb6c55_images.jpg;MEN
35006;Women;Accessories;Stoles;Stoles;Beige;Summer;2012;Ethnic;Fabindia Women Printed Beige & Black Stole;35006.jpg;http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Printed-Beige---Black-Stole_ca536c9137936570ed732a45260551cc_images.jpg;WOMEN
31870;Women;Apparel;Topwear;Dupatta;Blue;Summer;2012;Ethnic;Fabindia Women Blue Chanderi Dupatta;31870.jpg;http://assets.myntassets.com/v1/images/style/properties/cdb2cfb9fbee9541d08a550a5a6d38ba_images.jpg;WOMEN
23048;Women;Apparel;Topwear;Sweaters;Black;Fall;2011;Casual;Arrow Woman Black Sweater;23048.jpg;http://assets.myntassets.com/v1/images/style/properties/545c385cc92e1e57e206beab3c22da98_images.jpg;WOMEN
50682;Men;Apparel;Innerwear;Trunk;Black;Summer;2016;Casual;Chromozome Men Black Trunks;50682.jpg;http://assets.myntassets.com/v1/images/style/properties/4f094feefda4eda7c1e357e158d50a4e_images.jpg;MEN
18960;Women;Apparel;Topwear;Sweatshirts;Blue;Fall;2011;Casual;United Colors of Benetton Women Solid Blue Sweatshirt;18960.jpg;http://assets.myntassets.com/v1/images/style/properties/604a64183bb684ca0257412837327795_images.jpg;WOMEN
19221;Men;Accessories;Ties;Ties;Black;Summer;2011;Formal;United Colors of Benetton Men Check Black Tie;19221.jpg;http://assets.myntassets.com/v1/images/style/properties/84406157aa133d749d6d9f018e715dbf_images.jpg;MEN
4654;Women;Footwear;Sandal;Sports Sandals;Navy Blue;Summer;2011;Casual;ADIDAS Women Receptor Navy Sandal;4654.jpg;http://assets.myntassets.com/v1/images/style/properties/f030ad49b1c4ef2de85716c732944162_images.jpg;WOMEN
36358;Men;Accessories;Ties;Ties;Red;Summer;2012;Formal;Reid & Taylor Men Red Tie;36358.jpg;http://assets.myntassets.com/v1/images/style/properties/3196ae5a104337ca2b8dd48d41bc90db_images.jpg;MEN
28258;Men;Personal Care;Fragrance;Deodorant;Red;Spring;2017;Casual;Fogg Men Napoleon Deo;28258.jpg;http://assets.myntassets.com/v1/images/style/properties/3c44228c9ffad9796a84ed845d950b91_images.jpg;MEN
46158;Women;Accessories;Jewellery;Necklace and Chains;Red;Winter;2015;Casual;Adrika Women Red Necklace;46158.jpg;http://assets.myntassets.com/v1/images/style/properties/ea03a89c03ed52a4ed84b7e5a25f46bf_images.jpg;WOMEN
46207;Women;Accessories;Jewellery;Bangle;White;Winter;2015;Casual;Adrika Women Pink Bangle;46207.jpg;http://assets.myntassets.com/v1/images/style/properties/a18e01d59c0999876305aa4230f8ad9a_images.jpg;WOMEN
59572;Men;Accessories;Cufflinks;Cufflinks;Steel;Summer;2012;Casual;Revv Men Steel Cufflinks;59572.jpg;http://assets.myntassets.com/v1/images/style/properties/Revv-Men-Steel-Cufflinks_b8c7af625c30e8ef80f6445f8d75c4ac_images.jpg;MEN
40746;Women;Accessories;Headwear;Caps;Black;Winter;2012;Casual;Roxy Women Black Cap;40746.jpg;http://assets.myntassets.com/v1/images/style/properties/4776817f56bea41a6d28f86e0c7d75ab_images.jpg;WOMEN
59519;Women;Accessories;Jewellery;Necklace and Chains;Black;Summer;2015;Casual;Lucera Black Beaded Necklace;59519.jpg;http://assets.myntassets.com/v1/images/style/properties/Lucera-Black-Beaded-Necklace_b9ce51cb4edaf823426004d2e814a5b2_images.jpg;WOMEN
55487;Women;Personal Care;Lips;Lip Gloss;Purple;Spring;2017;Casual;Revlon Color Burst Aubergine Lip Gloss 34;55487.jpg;http://assets.myntassets.com/v1/images/style/properties/Revlon-Color-Brust-Aubergine-Lip-Gloss-34_8b2f392ccc3fd4ad0823597475b91f01_images.jpg;WOMEN
55286;Women;Personal Care;Beauty Accessories;Beauty Accessory;Cream;Spring;2017;Casual;Lakme All Over Shimmer Gloss;55286.jpg;http://assets.myntassets.com/v1/images/style/properties/Lakme-All-Over-Shimmer-Gloss_188f127aea45c6b2ce50d9e9d211eaf0_images.jpg;WOMEN
38757;Men;Accessories;Bags;Waist Pouch;Black;Summer;2012;Casual;Nike Men Black Training Waist Pouch;38757.jpg;http://assets.myntassets.com/v1/images/style/properties/c2f186d69da8cf7417146b6f4d4f5c35_images.jpg;MEN
55818;Women;Apparel;Loungewear and Nightwear;Night suits;White;Summer;2017;Casual;SDL by Sweet Dreams Women White Printed Night Suit S11-3229;55818.jpg;http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Women-White-Pyjama-Set_1b35988392196b58daecc7065367ec14_images.jpg;WOMEN
50676;Men;Apparel;Innerwear;Trunk;Grey Melange;Summer;2016;Casual;Chromozome Men Grey Melange Trunks;50676.jpg;http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Grey-Melange-Trunks_3b999c8ed8f003b3fae77dbc031fc627_images.jpg;MEN
14323;Women;Apparel;Topwear;Sweaters;White;Fall;2011;Casual;ADIDAS Women Stripes White Sweaters;14323.jpg;http://assets.myntassets.com/v1/images/style/properties/42b8a9b1e388137c2bb287eeba356f76_images.jpg;WOMEN
56177;Women;Personal Care;Makeup;Kajal and Eyeliner;Navy Blue;Spring;2017;Casual;Colorbar Color Intense Mignight Sky Liquid Eye Liner 001;56177.jpg;http://assets.myntassets.com/assets/images/56177/2019/1/11/51ab318e-1838-496d-ba88-db2ba5a0961b1547199865640-Colorbar-Color-Intense-Mignight-Sky-Liquid-Eye-Liner-001-999-1.jpg;WOMEN
18208;Men;Accessories;Headwear;Caps;White;Fall;2011;Casual;Manchester United Men Solid White Cap;18208.jpg;http://assets.myntassets.com/v1/images/style/properties/4d0de24d6538a8507059625949e34878_images.jpg;MEN
39329;Girls;Apparel;Bottomwear;Shorts;Green;Summer;2012;Casual;Gini and Jony Girls Green Shorts;39329.jpg;http://assets.myntassets.com/v1/images/style/properties/092ffa40994ee79053f16a7e93445890_images.jpg;WOMEN
26364;Women;Apparel;Bottomwear;Skirts;Grey;Summer;2012;Formal;Arrow Woman Grey Skirt;26364.jpg;http://assets.myntassets.com/v1/images/style/properties/9f8ac4fadc8071097f300d27eaa174ea_images.jpg;WOMEN
57691;Women;Personal Care;Skin;Face Moisturisers;Green;Spring;2017;Casual;Lotus Herbals Fairness Gel;57691.jpg;http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Fairness-Gel_c4e6a3517e1179b1d63e5908e51e5cc6_images.jpg;WOMEN
50574;Men;Apparel;Innerwear;Trunk;Charcoal;Summer;2016;Casual;Chromozome Men Pack of Two Trunks;50574.jpg;http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Charcoal-Pack-of-Two-Trunks_eee242524c525aeba025d69edbfac784_images.jpg;MEN
46182;Women;Accessories;Jewellery;Jewellery Set;Blue;Winter;2015;Casual;Adrika Purple Teracotta  Jewellery Set;46182.jpg;http://assets.myntassets.com/v1/images/style/properties/315c6e04c1971569739eef3f6b21fd65_images.jpg;WOMEN
35019;Women;Accessories;Stoles;Stoles;Grey;Summer;2012;Ethnic;Fabindia Women Chanderi Grey Stole;35019.jpg;http://assets.myntassets.com/v1/images/style/properties/2272a8d448fd14f987853f26548ad61a_images.jpg;WOMEN
31937;Women;Apparel;Topwear;Tunics;Red;Summer;2012;Ethnic;Mumbai Slang Women Printed Red Tunic;31937.jpg;http://assets.myntassets.com/v1/images/style/properties/Mumbai-Slang-Women-Printed-Red-Tunic_4437a02914002b6756f08533d1a3ff1a_images.jpg;WOMEN
55400;Women;Personal Care;Makeup;Kajal and Eyeliner;Charcoal;Spring;2017;Casual;Revlon Grow Luscious Graphite Eye Liner;55400.jpg;http://assets.myntassets.com/v1/images/style/properties/Revlon-Grow-Luscious-Graphite-Eye-Liner_b1474ea1a80f79616c35888970005521_images.jpg;WOMEN
55482;Women;Personal Care;Lips;Lip Liner;Brown;Spring;2017;Casual;Revlon Toffee Lip Liner 19;55482.jpg;http://assets.myntassets.com/v1/images/style/properties/Revlon-Toffee-Lip-Liner-19_8991ef87cf291361c27c8598f722d30d_images.jpg;WOMEN
2574;Women;Apparel;Bottomwear;Shorts;Grey;Summer;2011;Casual;Domyos Women's Grey Short;2574.jpg;http://assets.myntassets.com/v1/images/style/properties/e6ef8e317d37382a9ed617a56b77f6f0_images.jpg;WOMEN
23541;Men;Personal Care;Fragrance;Fragrance Gift Set;Black;Spring;2017;Casual;Police Dark Men Fragrance Gift Set;23541.jpg;http://assets.myntassets.com/v1/images/style/properties/1f13289ac55197d070b18c0b1efe481e_images.jpg;MEN
51799;Women;Apparel;Loungewear and Nightwear;Nightdress;Blue;Summer;2016;Casual;Bwitch Blue Nightdress;51799.jpg;http://assets.myntassets.com/v1/images/style/properties/c78ca44eeac8046a88cca8161a385ab0_images.jpg;WOMEN
42348;Women;Apparel;Bottomwear;Trousers;Charcoal;Summer;2012;Casual;Flying Machine Women Back Trousers;42348.jpg;http://assets.myntassets.com/v1/images/style/properties/7f8b0eaa6b527f2a149afde61e4e9d8c_images.jpg;WOMEN
48577;Men;Accessories;Jewellery;Bracelet;Steel;Summer;2012;Casual;Revv Men Steel Bracelet;48577.jpg;http://assets.myntassets.com/v1/images/style/properties/518c0297a5a165c3cb696bb3206a42c3_images.jpg;MEN
56114;Women;Personal Care;Lips;Lip Gloss;Rose;Spring;2017;Casual;Colorbar Feelin Rosey Lip Pot 011;56114.jpg;http://assets.myntassets.com/assets/images/56114/2019/1/11/3c07292a-491d-4b51-a4c5-bf8b95dfa2f81547197008731-Colorbar-Feelin-Rosey-Lip-Pot-011-2951547197008659-1.jpg;WOMEN
